world_id,world_name,seed,condition,precision,mean_lift,selected_ids
2,High Noise,21,Agent B (Heuristic Lift),0.0,0.008793289459488596,"['prop_signal_shift_up', 'prop_dummy_16_down', 'prop_spurious_signal_down', 'prop_dummy_4_down', 'prop_dummy_17_down']"
2,High Noise,21,Agent C (Evidence Representation),0.0,0.008793289459488596,"['prop_signal_shift_up', 'prop_dummy_16_down', 'prop_spurious_signal_down', 'prop_dummy_4_down', 'prop_dummy_17_down']"
2,High Noise,21,Agent D (Matched Random),0.0,-0.006272653489204505,"['prop_dummy_2_up', 'prop_dummy_10_up', 'prop_dummy_19_up', 'prop_dummy_17_up', 'prop_dummy_6_up']"
2,High Noise,21,Agent E (Counterfactual Inverted),0.2,-0.00879328945948864,"['prop_signal_shift_down', 'prop_dummy_16_up', 'prop_spurious_signal_up', 'prop_dummy_4_up', 'prop_dummy_17_up']"
2,High Noise,22,Agent A (Raw Experience),0.0,-0.010867892763793763,"['prop_signal_shift_up', 'prop_signal_decay_down', 'prop_spurious_signal_up', 'prop_dummy_7_up', 'prop_dummy_1_up']"
2,High Noise,22,Agent B (Heuristic Lift),0.2,-0.0078162495713055,"['prop_signal_up', 'prop_signal_shift_up', 'prop_signal_decay_down', 'prop_dummy_12_up', 'prop_spurious_signal_up']"
2,High Noise,22,Agent C (Evidence Representation),0.0,-0.030907108450068277,"['prop_signal_shift_up', 'prop_signal_decay_down', 'prop_spurious_signal_up', 'prop_dummy_7_up', 'prop_dummy_3_down']"
2,High Noise,22,Agent D (Matched Random),0.0,-0.018580056182635408,"['prop_dummy_1_up', 'prop_dummy_4_down', 'prop_signal_down', 'prop_dummy_16_down', 'prop_dummy_11_up']"
2,High Noise,22,Agent E (Counterfactual Inverted),0.4,0.030907108450068232,"['prop_signal_shift_down', 'prop_signal_decay_up', 'prop_spurious_signal_down', 'prop_dummy_7_down', 'prop_dummy_3_up']"
2,High Noise,23,Agent A (Raw Experience),0.0,0.025839021659455074,"['prop_dummy_12_down', 'prop_dummy_20_down', 'prop_dummy_18_up', 'prop_dummy_21_down', 'prop_dummy_10_down']"
2,High Noise,23,Agent B (Heuristic Lift),0.2,0.03722598351081319,"['prop_signal_decay_up', 'prop_signal_shift_up', 'prop_dummy_4_up', 'prop_dummy_12_down', 'prop_dummy_1_up']"
2,High Noise,23,Agent C (Evidence Representation),0.0,0.05055352284454449,"['prop_dummy_12_down', 'prop_dummy_1_up', 'prop_dummy_20_down', 'prop_dummy_18_up', 'prop_dummy_21_down']"
2,High Noise,23,Agent D (Matched Random),0.0,-0.009271723555801914,"['prop_dummy_21_down', 'prop_dummy_6_up', 'prop_signal_decay_down', 'prop_signal_down', 'prop_dummy_15_down']"
2,High Noise,23,Agent E (Counterfactual Inverted),0.0,-0.05055352284454455,"['prop_dummy_12_up', 'prop_dummy_1_down', 'prop_dummy_20_up', 'prop_dummy_18_down', 'prop_dummy_21_up']"
2,High Noise,24,Agent A (Raw Experience),0.2,0.06351465616781686,"['prop_signal_up', 'prop_dummy_14_down', 'prop_dummy_19_up', 'prop_dummy_12_up', 'prop_dummy_1_up']"
2,High Noise,24,Agent B (Heuristic Lift),0.2,0.02790129589355662,"['prop_dummy_13_up', 'prop_dummy_2_up', 'prop_signal_up', 'prop_dummy_7_down', 'prop_dummy_14_down']"
2,High Noise,24,Agent C (Evidence Representation),0.2,0.008801737263550446,"['prop_dummy_13_up', 'prop_dummy_2_up', 'prop_signal_up', 'prop_dummy_14_down', 'prop_dummy_9_up']"
2,High Noise,24,Agent D (Matched Random),0.0,-0.018577972770109842,"['prop_dummy_19_down', 'prop_dummy_9_up', 'prop_dummy_15_down', 'prop_dummy_2_down', 'prop_dummy_3_down']"
2,High Noise,24,Agent E (Counterfactual Inverted),0.0,-0.008801737263550458,"['prop_dummy_13_down', 'prop_dummy_2_down', 'prop_signal_down', 'prop_dummy_14_up', 'prop_dummy_9_down']"
2,High Noise,25,Agent A (Raw Experience),0.2,0.05301012783970806,"['prop_dummy_12_down', 'prop_signal_up', 'prop_signal_shift_up', 'prop_dummy_11_up', 'prop_dummy_4_up']"
2,High Noise,25,Agent B (Heuristic Lift),0.4,0.041547780525910204,"['prop_dummy_12_down', 'prop_dummy_17_up', 'prop_signal_decay_up', 'prop_signal_up', 'prop_spurious_signal_down']"
2,High Noise,25,Agent C (Evidence Representation),0.4,0.04056330630625582,"['prop_dummy_12_down', 'prop_signal_decay_up', 'prop_signal_up', 'prop_dummy_6_down', 'prop_signal_shift_up']"
2,High Noise,25,Agent D (Matched Random),0.2,0.03401696066262657,"['prop_dummy_9_up', 'prop_dummy_21_down', 'prop_signal_up', 'prop_dummy_3_down', 'prop_dummy_6_down']"
2,High Noise,25,Agent E (Counterfactual Inverted),0.2,-0.04056330630625578,"['prop_dummy_12_up', 'prop_signal_decay_down', 'prop_signal_down', 'prop_dummy_6_up', 'prop_signal_shift_down']"
2,High Noise,26,Agent A (Raw Experience),0.2,0.001634704572055734,"['prop_dummy_19_down', 'prop_signal_up', 'prop_dummy_9_down', 'prop_spurious_signal_down', 'prop_signal_shift_up']"
2,High Noise,26,Agent B (Heuristic Lift),0.2,0.03532531543178424,"['prop_dummy_5_up', 'prop_dummy_19_down', 'prop_signal_up', 'prop_dummy_16_down', 'prop_dummy_9_down']"
2,High Noise,26,Agent C (Evidence Representation),0.2,0.03532531543178424,"['prop_dummy_5_up', 'prop_dummy_19_down', 'prop_signal_up', 'prop_dummy_16_down', 'prop_dummy_9_down']"
2,High Noise,26,Agent D (Matched Random),0.0,0.02663113773097834,"['prop_dummy_20_down', 'prop_dummy_3_up', 'prop_dummy_18_up', 'prop_dummy_3_down', 'prop_dummy_10_down']"
2,High Noise,26,Agent E (Counterfactual Inverted),0.0,-0.03532531543178423,"['prop_dummy_5_down', 'prop_dummy_19_up', 'prop_signal_down', 'prop_dummy_16_up', 'prop_dummy_9_up']"
2,High Noise,27,Agent A (Raw Experience),0.0,-0.012697081849228464,"['prop_dummy_10_up', 'prop_dummy_12_up', 'prop_dummy_9_down', 'prop_dummy_18_up', 'prop_dummy_7_up']"
2,High Noise,27,Agent B (Heuristic Lift),0.4,0.05345578593588447,"['prop_signal_up', 'prop_signal_decay_up', 'prop_dummy_16_down', 'prop_dummy_10_up', 'prop_dummy_12_up']"
2,High Noise,27,Agent C (Evidence Representation),0.4,0.045018309993468696,"['prop_signal_up', 'prop_signal_decay_up', 'prop_dummy_10_up', 'prop_dummy_12_up', 'prop_signal_shift_up']"
2,High Noise,27,Agent D (Matched Random),0.0,0.013053248387287808,"['prop_dummy_17_down', 'prop_dummy_12_up', 'prop_dummy_19_up', 'prop_dummy_5_down', 'prop_dummy_6_up']"
2,High Noise,27,Agent E (Counterfactual Inverted),0.2,-0.045018309993468786,"['prop_signal_down', 'prop_signal_decay_down', 'prop_dummy_10_down', 'prop_dummy_12_down', 'prop_signal_shift_down']"
2,High Noise,28,Agent A (Raw Experience),0.0,-0.0003790430693641711,"['prop_dummy_5_up', 'prop_dummy_14_up', 'prop_dummy_17_down', 'prop_signal_shift_up', 'prop_dummy_9_down']"
2,High Noise,28,Agent B (Heuristic Lift),0.0,0.009985703588500172,"['prop_dummy_5_up', 'prop_dummy_14_up', 'prop_dummy_13_down', 'prop_dummy_17_down', 'prop_signal_shift_up']"
2,High Noise,28,Agent C (Evidence Representation),0.0,0.009985703588500172,"['prop_dummy_5_up', 'prop_dummy_14_up', 'prop_dummy_13_down', 'prop_dummy_17_down', 'prop_signal_shift_up']"
2,High Noise,28,Agent D (Matched Random),0.2,0.00841451617120299,"['prop_signal_shift_down', 'prop_dummy_20_down', 'prop_dummy_1_up', 'prop_dummy_14_up', 'prop_dummy_16_up']"
2,High Noise,28,Agent E (Counterfactual Inverted),0.2,-0.009985703588500105,"['prop_dummy_5_down', 'prop_dummy_14_down', 'prop_dummy_13_up', 'prop_dummy_17_up', 'prop_signal_shift_down']"
2,High Noise,29,Agent A (Raw Experience),0.2,0.03314286676064615,"['prop_dummy_14_up', 'prop_signal_up', 'prop_spurious_signal_up', 'prop_dummy_17_down', 'prop_signal_shift_up']"
2,High Noise,29,Agent B (Heuristic Lift),0.2,0.037296528225231974,"['prop_dummy_14_up', 'prop_signal_up', 'prop_dummy_20_up', 'prop_spurious_signal_up', 'prop_dummy_17_down']"
2,High Noise,29,Agent C (Evidence Representation),0.2,0.037296528225231974,"['prop_dummy_14_up', 'prop_signal_up', 'prop_dummy_20_up', 'prop_spurious_signal_up', 'prop_dummy_17_down']"
2,High Noise,29,Agent D (Matched Random),0.2,-0.0021218918428827283,"['prop_dummy_14_down', 'prop_signal_decay_up', 'prop_dummy_8_up', 'prop_dummy_16_up', 'prop_dummy_6_up']"
2,High Noise,29,Agent E (Counterfactual Inverted),0.0,-0.037296528225232065,"['prop_dummy_14_down', 'prop_signal_down', 'prop_dummy_20_down', 'prop_spurious_signal_down', 'prop_dummy_17_up']"
2,High Noise,30,Agent A (Raw Experience),0.0,-0.01710181893528412,"['prop_dummy_21_up', 'prop_signal_shift_up', 'prop_dummy_17_up', 'prop_dummy_6_down', 'prop_dummy_15_up']"
2,High Noise,30,Agent B (Heuristic Lift),0.0,-0.008937587333552521,"['prop_dummy_21_up', 'prop_signal_shift_up', 'prop_dummy_17_up', 'prop_dummy_7_down', 'prop_dummy_6_down']"
2,High Noise,30,Agent C (Evidence Representation),0.0,-0.008937587333552521,"['prop_dummy_21_up', 'prop_signal_shift_up', 'prop_dummy_17_up', 'prop_dummy_7_down', 'prop_dummy_6_down']"
2,High Noise,30,Agent D (Matched Random),0.0,-0.02008304393391419,"['prop_dummy_14_up', 'prop_dummy_6_up', 'prop_dummy_16_down', 'prop_signal_down', 'prop_dummy_17_down']"
2,High Noise,30,Agent E (Counterfactual Inverted),0.2,0.008937587333552521,"['prop_dummy_21_down', 'prop_signal_shift_down', 'prop_dummy_17_down', 'prop_dummy_7_up', 'prop_dummy_6_up']"
3,Extreme Noise,1,Agent A (Raw Experience),0.0,0.0009600622804295078,"['prop_dummy_3_down', 'prop_signal_shift_up', 'prop_dummy_18_up', 'prop_spurious_signal_up', 'prop_dummy_7_down']"
3,Extreme Noise,1,Agent B (Heuristic Lift),0.0,-0.005673946985158706,"['prop_dummy_3_down', 'prop_dummy_14_up', 'prop_dummy_17_down', 'prop_signal_shift_up', 'prop_dummy_18_up']"
3,Extreme Noise,1,Agent C (Evidence Representation),0.0,-0.005673946985158706,"['prop_dummy_3_down', 'prop_dummy_14_up', 'prop_dummy_17_down', 'prop_signal_shift_up', 'prop_dummy_18_up']"
3,Extreme Noise,1,Agent D (Matched Random),0.2,-0.0003085276123001024,"['prop_dummy_1_up', 'prop_dummy_15_up', 'prop_dummy_21_up', 'prop_signal_decay_up', 'prop_dummy_5_up']"
3,Extreme Noise,1,Agent E (Counterfactual Inverted),0.2,0.005673946985158729,"['prop_dummy_3_up', 'prop_dummy_14_down', 'prop_dummy_17_up', 'prop_signal_shift_down', 'prop_dummy_18_down']"
3,Extreme Noise,2,Agent A (Raw Experience),0.0,0.011201789839849518,"['prop_dummy_11_up', 'prop_dummy_14_down', 'prop_dummy_16_down', 'prop_dummy_17_down', 'prop_signal_shift_up']"
3,Extreme Noise,2,Agent B (Heuristic Lift),0.0,-0.011700622825721051,"['prop_dummy_12_down', 'prop_dummy_2_down', 'prop_dummy_11_up', 'prop_dummy_14_down', 'prop_dummy_4_down']"
3,Extreme Noise,2,Agent C (Evidence Representation),0.0,-0.013596049283053602,"['prop_dummy_11_up', 'prop_dummy_14_down', 'prop_dummy_4_down', 'prop_dummy_19_up', 'prop_dummy_21_down']"
3,Extreme Noise,2,Agent D (Matched Random),0.0,8.97228886752366e-05,"['prop_spurious_signal_down', 'prop_signal_decay_down', 'prop_dummy_8_down', 'prop_dummy_2_up', 'prop_dummy_20_down']"
3,Extreme Noise,2,Agent E (Counterfactual Inverted),0.0,0.013596049283053547,"['prop_dummy_11_down', 'prop_dummy_14_up', 'prop_dummy_4_up', 'prop_dummy_19_down', 'prop_dummy_21_up']"
3,Extreme Noise,3,Agent A (Raw Experience),0.2,0.027403666378952807,"['prop_signal_up', 'prop_dummy_21_up', 'prop_dummy_20_down', 'prop_signal_shift_up', 'prop_dummy_11_down']"
3,Extreme Noise,3,Agent B (Heuristic Lift),0.2,0.04072291527926343,"['prop_signal_up', 'prop_dummy_21_up', 'prop_dummy_20_down', 'prop_dummy_12_up', 'prop_dummy_5_up']"
3,Extreme Noise,3,Agent C (Evidence Representation),0.2,0.04072291527926343,"['prop_signal_up', 'prop_dummy_21_up', 'prop_dummy_20_down', 'prop_dummy_12_up', 'prop_dummy_5_up']"
3,Extreme Noise,3,Agent D (Matched Random),0.0,0.011107892548779141,"['prop_dummy_4_down', 'prop_dummy_15_down', 'prop_dummy_14_up', 'prop_dummy_1_up', 'prop_dummy_8_down']"
3,Extreme Noise,3,Agent E (Counterfactual Inverted),0.0,-0.04072291527926344,"['prop_signal_down', 'prop_dummy_21_down', 'prop_dummy_20_up', 'prop_dummy_12_down', 'prop_dummy_5_down']"
3,Extreme Noise,4,Agent A (Raw Experience),0.0,0.010914188152258409,"['prop_dummy_8_up', 'prop_dummy_12_up', 'prop_dummy_10_down', 'prop_dummy_14_down', 'prop_signal_shift_up']"
3,Extreme Noise,4,Agent B (Heuristic Lift),0.0,0.010914188152258409,"['prop_dummy_8_up', 'prop_dummy_12_up', 'prop_dummy_10_down', 'prop_dummy_14_down', 'prop_signal_shift_up']"
3,Extreme Noise,4,Agent C (Evidence Representation),0.0,0.010914188152258409,"['prop_dummy_8_up', 'prop_dummy_12_up', 'prop_dummy_10_down', 'prop_dummy_14_down', 'prop_signal_shift_up']"
3,Extreme Noise,4,Agent D (Matched Random),0.0,-0.010729160669838589,"['prop_dummy_4_down', 'prop_dummy_6_down', 'prop_signal_shift_up', 'prop_dummy_20_up', 'prop_dummy_9_down']"
3,Extreme Noise,4,Agent E (Counterfactual Inverted),0.2,-0.010914188152258331,"['prop_dummy_8_down', 'prop_dummy_12_down', 'prop_dummy_10_up', 'prop_dummy_14_up', 'prop_signal_shift_down']"
3,Extreme Noise,5,Agent A (Raw Experience),0.0,-0.021191780243031554,"['prop_dummy_4_up', 'prop_dummy_1_down', 'prop_dummy_13_up', 'prop_dummy_17_up', 'prop_dummy_3_down']"
3,Extreme Noise,5,Agent B (Heuristic Lift),0.2,-0.03134529273850182,"['prop_dummy_7_down', 'prop_dummy_5_down', 'prop_signal_up', 'prop_dummy_15_up', 'prop_signal_shift_up']"
3,Extreme Noise,5,Agent C (Evidence Representation),0.2,-0.036263325525387066,"['prop_dummy_7_down', 'prop_dummy_5_down', 'prop_signal_up', 'prop_signal_shift_up', 'prop_dummy_4_up']"
3,Extreme Noise,5,Agent D (Matched Random),0.0,0.016908222906031424,"['prop_dummy_16_down', 'prop_dummy_5_up', 'prop_dummy_20_down', 'prop_dummy_8_up', 'prop_dummy_19_up']"
3,Extreme Noise,5,Agent E (Counterfactual Inverted),0.2,0.0362633255253871,"['prop_dummy_7_up', 'prop_dummy_5_up', 'prop_signal_down', 'prop_signal_shift_down', 'prop_dummy_4_down']"
3,Extreme Noise,6,Agent A (Raw Experience),0.0,-0.009975790316126443,"['prop_dummy_13_up', 'prop_dummy_6_down', 'prop_dummy_8_down', 'prop_dummy_11_up', 'prop_dummy_4_up']"
3,Extreme Noise,6,Agent B (Heuristic Lift),0.0,-0.0206694779384749,"['prop_spurious_signal_down', 'prop_dummy_5_down', 'prop_dummy_13_up', 'prop_dummy_6_down', 'prop_dummy_8_down']"
3,Extreme Noise,6,Agent C (Evidence Representation),0.0,-0.0206694779384749,"['prop_spurious_signal_down', 'prop_dummy_5_down', 'prop_dummy_13_up', 'prop_dummy_6_down', 'prop_dummy_8_down']"
3,Extreme Noise,6,Agent D (Matched Random),0.0,-0.031136501796076254,"['prop_dummy_15_up', 'prop_signal_decay_down', 'prop_dummy_12_down', 'prop_dummy_21_up', 'prop_dummy_5_up']"
3,Extreme Noise,6,Agent E (Counterfactual Inverted),0.0,0.02066947793847492,"['prop_spurious_signal_up', 'prop_dummy_5_up', 'prop_dummy_13_down', 'prop_dummy_6_up', 'prop_dummy_8_up']"
3,Extreme Noise,7,Agent A (Raw Experience),0.2,0.043167582568671446,"['prop_dummy_6_up', 'prop_signal_up', 'prop_spurious_signal_up', 'prop_dummy_5_up', 'prop_dummy_19_down']"
3,Extreme Noise,7,Agent B (Heuristic Lift),0.2,0.041372710773799656,"['prop_dummy_6_up', 'prop_signal_up', 'prop_dummy_7_down', 'prop_spurious_signal_up', 'prop_dummy_5_up']"
3,Extreme Noise,7,Agent C (Evidence Representation),0.2,0.041372710773799656,"['prop_dummy_6_up', 'prop_signal_up', 'prop_dummy_7_down', 'prop_spurious_signal_up', 'prop_dummy_5_up']"
3,Extreme Noise,7,Agent D (Matched Random),0.0,0.029901359983029653,"['prop_dummy_7_up', 'prop_dummy_1_down', 'prop_dummy_9_down', 'prop_dummy_17_down', 'prop_spurious_signal_down']"
3,Extreme Noise,7,Agent E (Counterfactual Inverted),0.0,-0.041372710773799726,"['prop_dummy_6_down', 'prop_signal_down', 'prop_dummy_7_up', 'prop_spurious_signal_down', 'prop_dummy_5_down']"
3,Extreme Noise,8,Agent A (Raw Experience),0.0,0.0028387818474663873,"['prop_dummy_2_up', 'prop_dummy_16_up', 'prop_dummy_17_down', 'prop_spurious_signal_up', 'prop_dummy_4_up']"
3,Extreme Noise,8,Agent B (Heuristic Lift),0.0,-0.026757865964976656,"['prop_dummy_2_up', 'prop_dummy_14_down', 'prop_dummy_16_up', 'prop_dummy_5_down', 'prop_dummy_17_down']"
3,Extreme Noise,8,Agent C (Evidence Representation),0.0,-0.023276195035735404,"['prop_dummy_2_up', 'prop_dummy_16_up', 'prop_dummy_5_down', 'prop_dummy_17_down', 'prop_spurious_signal_up']"
3,Extreme Noise,8,Agent D (Matched Random),0.0,-0.0025073887739514356,"['prop_dummy_4_up', 'prop_dummy_8_down', 'prop_dummy_9_up', 'prop_dummy_1_up', 'prop_dummy_3_up']"
3,Extreme Noise,8,Agent E (Counterfactual Inverted),0.0,0.02327619503573547,"['prop_dummy_2_down', 'prop_dummy_16_down', 'prop_dummy_5_up', 'prop_dummy_17_up', 'prop_spurious_signal_down']"
3,Extreme Noise,9,Agent A (Raw Experience),0.0,-0.009530068199766938,"['prop_dummy_2_down', 'prop_dummy_11_down', 'prop_dummy_19_up', 'prop_dummy_16_down', 'prop_dummy_21_up']"
3,Extreme Noise,9,Agent B (Heuristic Lift),0.0,-0.02354495126142534,"['prop_dummy_2_down', 'prop_dummy_11_down', 'prop_dummy_19_up', 'prop_dummy_12_down', 'prop_dummy_16_down']"
3,Extreme Noise,9,Agent C (Evidence Representation),0.0,-0.009530068199766938,"['prop_dummy_2_down', 'prop_dummy_11_down', 'prop_dummy_19_up', 'prop_dummy_16_down', 'prop_dummy_21_up']"
3,Extreme Noise,9,Agent D (Matched Random),0.0,0.020633585577254955,"['prop_dummy_11_down', 'prop_dummy_16_down', 'prop_dummy_8_down', 'prop_dummy_5_down', 'prop_dummy_1_up']"
3,Extreme Noise,9,Agent E (Counterfactual Inverted),0.0,0.009530068199766973,"['prop_dummy_2_up', 'prop_dummy_11_up', 'prop_dummy_19_down', 'prop_dummy_16_up', 'prop_dummy_21_down']"
3,Extreme Noise,10,Agent A (Raw Experience),0.2,0.058025159542075856,"['prop_dummy_14_up', 'prop_dummy_1_down', 'prop_dummy_4_up', 'prop_dummy_8_down', 'prop_signal_up']"
3,Extreme Noise,10,Agent B (Heuristic Lift),0.0,0.010508972025888352,"['prop_dummy_7_up', 'prop_dummy_14_up', 'prop_dummy_17_up', 'prop_dummy_1_down', 'prop_signal_shift_up']"
3,Extreme Noise,10,Agent C (Evidence Representation),0.0,0.010508972025888352,"['prop_dummy_7_up', 'prop_dummy_14_up', 'prop_dummy_17_up', 'prop_dummy_1_down', 'prop_signal_shift_up']"
3,Extreme Noise,10,Agent D (Matched Random),0.2,0.019843788197630764,"['prop_dummy_15_up', 'prop_spurious_signal_up', 'prop_dummy_10_down', 'prop_dummy_12_up', 'prop_signal_up']"
3,Extreme Noise,10,Agent E (Counterfactual Inverted),0.2,-0.010508972025888363,"['prop_dummy_7_down', 'prop_dummy_14_down', 'prop_dummy_17_down', 'prop_dummy_1_up', 'prop_signal_shift_down']"
3,Extreme Noise,11,Agent A (Raw Experience),0.2,-0.008581479132112723,"['prop_dummy_14_down', 'prop_dummy_8_up', 'prop_dummy_12_down', 'prop_dummy_1_up', 'prop_signal_decay_up']"
3,Extreme Noise,11,Agent B (Heuristic Lift),0.0,-0.0004448172127891614,"['prop_dummy_14_down', 'prop_dummy_2_up', 'prop_dummy_10_up', 'prop_dummy_8_up', 'prop_dummy_12_down']"
3,Extreme Noise,11,Agent C (Evidence Representation),0.0,0.017095727583305943,"['prop_dummy_14_down', 'prop_dummy_2_up', 'prop_dummy_8_up', 'prop_dummy_12_down', 'prop_dummy_11_up']"
3,Extreme Noise,11,Agent D (Matched Random),0.0,-0.002665974678703631,"['prop_dummy_11_up', 'prop_dummy_14_down', 'prop_dummy_21_down', 'prop_dummy_11_down', 'prop_dummy_13_up']"
3,Extreme Noise,11,Agent E (Counterfactual Inverted),0.0,-0.017095727583305964,"['prop_dummy_14_up', 'prop_dummy_2_down', 'prop_dummy_8_down', 'prop_dummy_12_up', 'prop_dummy_11_down']"
3,Extreme Noise,12,Agent A (Raw Experience),0.0,0.002275282321365335,"['prop_signal_shift_up', 'prop_dummy_10_up', 'prop_dummy_19_up', 'prop_dummy_5_up', 'prop_dummy_3_up']"
3,Extreme Noise,12,Agent B (Heuristic Lift),0.2,0.04771517418926663,"['prop_signal_shift_up', 'prop_dummy_17_up', 'prop_signal_decay_up', 'prop_dummy_10_up', 'prop_dummy_19_up']"
3,Extreme Noise,12,Agent C (Evidence Representation),0.2,0.04771517418926663,"['prop_signal_shift_up', 'prop_dummy_17_up', 'prop_signal_decay_up', 'prop_dummy_10_up', 'prop_dummy_19_up']"
3,Extreme Noise,12,Agent D (Matched Random),0.0,-0.0019916565964876454,"['prop_dummy_12_up', 'prop_dummy_5_down', 'prop_dummy_18_up', 'prop_dummy_13_down', 'prop_dummy_8_up']"
3,Extreme Noise,12,Agent E (Counterfactual Inverted),0.2,-0.047715174189266574,"['prop_signal_shift_down', 'prop_dummy_17_down', 'prop_signal_decay_down', 'prop_dummy_10_down', 'prop_dummy_19_down']"
3,Extreme Noise,13,Agent A (Raw Experience),0.2,0.028144835285548897,"['prop_signal_decay_up', 'prop_dummy_10_up', 'prop_dummy_15_up', 'prop_dummy_11_up', 'prop_dummy_21_up']"
3,Extreme Noise,13,Agent B (Heuristic Lift),0.4,0.05906148247855285,"['prop_signal_decay_up', 'prop_signal_up', 'prop_dummy_2_up', 'prop_dummy_8_down', 'prop_dummy_10_up']"
3,Extreme Noise,13,Agent C (Evidence Representation),0.4,0.05906148247855285,"['prop_signal_decay_up', 'prop_signal_up', 'prop_dummy_2_up', 'prop_dummy_8_down', 'prop_dummy_10_up']"
3,Extreme Noise,13,Agent D (Matched Random),0.0,0.01826373180984957,"['prop_dummy_5_up', 'prop_dummy_6_up', 'prop_dummy_18_down', 'prop_dummy_2_down', 'prop_dummy_17_down']"
3,Extreme Noise,13,Agent E (Counterfactual Inverted),0.0,-0.05906148247855284,"['prop_signal_decay_down', 'prop_signal_down', 'prop_dummy_2_down', 'prop_dummy_8_up', 'prop_dummy_10_down']"
3,Extreme Noise,14,Agent A (Raw Experience),0.0,0.0006518657196951771,"['prop_dummy_19_down', 'prop_dummy_5_down', 'prop_dummy_4_up', 'prop_dummy_8_up', 'prop_dummy_20_down']"
3,Extreme Noise,14,Agent B (Heuristic Lift),0.2,0.033946002693065226,"['prop_dummy_19_down', 'prop_dummy_16_up', 'prop_signal_up', 'prop_dummy_9_up', 'prop_dummy_5_down']"
3,Extreme Noise,14,Agent C (Evidence Representation),0.2,0.031566112762974496,"['prop_dummy_19_down', 'prop_dummy_16_up', 'prop_signal_up', 'prop_dummy_5_down', 'prop_dummy_4_up']"
3,Extreme Noise,14,Agent D (Matched Random),0.0,-0.03256102347425558,"['prop_signal_shift_up', 'prop_dummy_16_down', 'prop_dummy_19_up', 'prop_dummy_21_up', 'prop_dummy_17_down']"
3,Extreme Noise,14,Agent E (Counterfactual Inverted),0.0,-0.031566112762974476,"['prop_dummy_19_up', 'prop_dummy_16_down', 'prop_signal_down', 'prop_dummy_5_up', 'prop_dummy_4_down']"
3,Extreme Noise,15,Agent A (Raw Experience),0.0,0.03605494505494504,"['prop_dummy_1_down', 'prop_dummy_2_up', 'prop_dummy_13_down', 'prop_dummy_6_up', 'prop_dummy_12_up']"
3,Extreme Noise,15,Agent B (Heuristic Lift),0.0,0.025861291597118606,"['prop_dummy_10_up', 'prop_dummy_1_down', 'prop_dummy_14_down', 'prop_dummy_2_up', 'prop_dummy_20_down']"
3,Extreme Noise,15,Agent C (Evidence Representation),0.0,0.016906628492835397,"['prop_dummy_1_down', 'prop_dummy_14_down', 'prop_dummy_2_up', 'prop_dummy_13_down', 'prop_dummy_8_up']"
3,Extreme Noise,15,Agent D (Matched Random),0.2,0.01299993278214695,"['prop_dummy_3_down', 'prop_signal_up', 'prop_dummy_13_down', 'prop_dummy_20_down', 'prop_spurious_signal_up']"
3,Extreme Noise,15,Agent E (Counterfactual Inverted),0.0,-0.016906628492835384,"['prop_dummy_1_up', 'prop_dummy_14_up', 'prop_dummy_2_down', 'prop_dummy_13_up', 'prop_dummy_8_down']"
3,Extreme Noise,16,Agent A (Raw Experience),0.0,0.0025965997261106154,"['prop_dummy_16_down', 'prop_dummy_8_up', 'prop_spurious_signal_down', 'prop_dummy_12_up', 'prop_signal_decay_down']"
3,Extreme Noise,16,Agent B (Heuristic Lift),0.0,0.0025965997261106154,"['prop_dummy_16_down', 'prop_dummy_8_up', 'prop_spurious_signal_down', 'prop_dummy_12_up', 'prop_signal_decay_down']"
3,Extreme Noise,16,Agent C (Evidence Representation),0.0,0.0025965997261106154,"['prop_dummy_16_down', 'prop_dummy_8_up', 'prop_spurious_signal_down', 'prop_dummy_12_up', 'prop_signal_decay_down']"
3,Extreme Noise,16,Agent D (Matched Random),0.0,0.015761518780588058,"['prop_dummy_8_down', 'prop_dummy_12_up', 'prop_dummy_6_up', 'prop_dummy_10_up', 'prop_dummy_4_up']"
3,Extreme Noise,16,Agent E (Counterfactual Inverted),0.2,-0.002596599726110649,"['prop_dummy_16_up', 'prop_dummy_8_down', 'prop_spurious_signal_up', 'prop_dummy_12_down', 'prop_signal_decay_up']"
3,Extreme Noise,17,Agent A (Raw Experience),0.2,0.02988010761967568,"['prop_dummy_16_down', 'prop_signal_up', 'prop_dummy_5_up', 'prop_dummy_19_up', 'prop_dummy_21_up']"
3,Extreme Noise,17,Agent B (Heuristic Lift),0.2,0.03492313198496487,"['prop_dummy_16_down', 'prop_dummy_13_down', 'prop_dummy_1_up', 'prop_signal_up', 'prop_dummy_3_up']"
3,Extreme Noise,17,Agent C (Evidence Representation),0.2,0.014288211350044233,"['prop_dummy_16_down', 'prop_dummy_13_down', 'prop_signal_up', 'prop_dummy_3_up', 'prop_dummy_9_up']"
3,Extreme Noise,17,Agent D (Matched Random),0.0,-0.0018389860839175599,"['prop_dummy_13_down', 'prop_dummy_10_up', 'prop_dummy_6_down', 'prop_dummy_8_down', 'prop_dummy_6_up']"
3,Extreme Noise,17,Agent E (Counterfactual Inverted),0.0,-0.014288211350044221,"['prop_dummy_16_up', 'prop_dummy_13_up', 'prop_signal_down', 'prop_dummy_3_down', 'prop_dummy_9_down']"
